Year,Week,SKU,Category,Size,Total_Qty,Total_Amount,Avg_Price,Max_Price,Min_Price,Std_Price,Has_Promotion,Transaction_Count,Start_Date,End_Date,Week_ID,Date
2022,24,J0239-SKD-XXXL,Set,3XL,2,2562.0,1281.0,1281.0,1281.0,0.0,1,2,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0240-SKD-L,Set,L,1,1593.0,1593.0,1593.0,1593.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0240-SKD-XXXL,Set,3XL,1,1593.0,1593.0,1593.0,1593.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0241-SKD-M,Set,M,1,1258.0,1258.0,1258.0,1258.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0241-SKD-XL,Set,XL,2,2596.0,1298.0,1338.0,1258.0,56.568542494923804,1,2,2022-06-16,2022-06-19,2022-W24,2022-06-16
2022,24,J0241-SKD-XXL,Set,XXL,2,2596.0,1298.0,1338.0,1258.0,56.568542494923804,1,2,2022-06-15,2022-06-19,2022-W24,2022-06-15
2022,24,J0241-SKD-XXXL,Set,3XL,1,1338.0,1338.0,1338.0,1338.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0242-SKD-L,Set,L,1,1099.0,1099.0,1099.0,1099.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0243-DR-L,Ethnic Dress,L,1,1377.0,1377.0,1377.0,1377.0,0.0,1,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0243-DR-S,Ethnic Dress,S,2,2754.0,1377.0,1377.0,1377.0,0.0,1,2,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0243-DR-XL,Ethnic Dress,XL,1,1377.0,1377.0,1377.0,1377.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0243-DR-XS,Ethnic Dress,XS,1,1377.0,1377.0,1377.0,1377.0,0.0,1,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0243-DR-XXL,Ethnic Dress,XXL,3,2997.0,999.0,999.0,999.0,0.0,0,3,2022-06-13,2022-06-17,2022-W24,2022-06-13
2022,24,J0243-DR-XXXL,Ethnic Dress,3XL,1,1377.0,1377.0,1377.0,1377.0,0.0,0,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0244-SKD-L,Set,L,5,5880.0,1176.0,1176.0,1176.0,0.0,1,5,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0244-SKD-M,Set,M,1,1174.0,1174.0,1174.0,1174.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0244-SKD-S,Set,S,7,8232.0,1176.0,1176.0,1176.0,0.0,1,7,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0244-SKD-XL,Set,XL,5,5880.0,1176.0,1176.0,1176.0,0.0,1,5,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0244-SKD-XXL,Set,XXL,4,4878.0,1219.5,1238.0,1164.0,37.00000000000002,1,4,2022-06-15,2022-06-18,2022-W24,2022-06-15
2022,24,J0244-SKD-XXXL,Set,3XL,1,1174.0,1174.0,1174.0,1174.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0245-SKD-L,Set,L,1,1133.0,1133.0,1133.0,1133.0,0.0,0,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0245-SKD-M,Set,M,2,2266.0,1133.0,1133.0,1133.0,0.0,1,2,2022-06-16,2022-06-17,2022-W24,2022-06-16
2022,24,J0245-SKD-S,Set,S,1,1133.0,1133.0,1133.0,1133.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0245-SKD-XL,Set,XL,1,1133.0,1133.0,1133.0,1133.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0245-SKD-XXXL,Set,3XL,1,1133.0,1133.0,1133.0,1133.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0247-SKD-S,Set,S,1,777.0,777.0,777.0,777.0,0.0,1,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0247-SKD-XXL,Set,XXL,1,777.0,777.0,777.0,777.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0248-KR-DPT-XS,Set,XS,1,854.0,854.0,854.0,854.0,0.0,0,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0248-KR-DPT-XXL,Set,XXL,1,854.0,854.0,854.0,854.0,0.0,0,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0249-SKD-L,Set,L,1,883.0,883.0,883.0,883.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0250-SKD-XL,Set,XL,1,725.0,725.0,725.0,725.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0250-SKD-XXXL,Set,3XL,3,2175.0,725.0,725.0,725.0,0.0,1,3,2022-06-16,2022-06-19,2022-W24,2022-06-16
2022,24,J0251-SKD-S,Set,S,1,725.0,725.0,725.0,725.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0251-SKD-XXXL,Set,3XL,1,725.0,725.0,725.0,725.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0252-SKD-L,Set,L,1,899.0,899.0,899.0,899.0,0.0,0,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0277-SKD-L,Set,L,4,5292.0,1323.0,1323.0,1323.0,0.0,1,4,2022-06-14,2022-06-19,2022-W24,2022-06-14
2022,24,J0277-SKD-M,Set,M,5,6615.0,1323.0,1323.0,1323.0,0.0,1,5,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0277-SKD-S,Set,S,2,2646.0,1323.0,1323.0,1323.0,0.0,0,2,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0277-SKD-XL,Set,XL,4,5292.0,1323.0,1323.0,1323.0,0.0,1,4,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0277-SKD-XS,Set,XS,1,1323.0,1323.0,1323.0,1323.0,0.0,0,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0277-SKD-XXXL,Set,3XL,5,6615.0,1323.0,1323.0,1323.0,0.0,1,5,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0279-SET-L,Set,L,1,895.0,895.0,895.0,895.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0279-SET-M,Set,M,1,895.0,895.0,895.0,895.0,0.0,0,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0280-SKD-L,Set,L,4,5892.0,1473.0,1473.0,1473.0,0.0,1,4,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0280-SKD-M,Set,M,2,3019.0,1509.5,1556.0,1463.0,65.76093065034893,1,2,2022-06-15,2022-06-18,2022-W24,2022-06-15
2022,24,J0280-SKD-S,Set,S,7,10311.0,1473.0,1473.0,1473.0,0.0,1,7,2022-06-14,2022-06-19,2022-W24,2022-06-14
2022,24,J0280-SKD-XL,Set,XL,2,2946.0,1473.0,1473.0,1473.0,0.0,1,2,2022-06-14,2022-06-15,2022-W24,2022-06-14
2022,24,J0280-SKD-XS,Set,XS,3,4502.0,1500.6666666666667,1556.0,1473.0,47.920072342738955,1,3,2022-06-14,2022-06-16,2022-W24,2022-06-14
2022,24,J0280-SKD-XXXL,Set,3XL,1,1473.0,1473.0,1473.0,1473.0,0.0,1,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0281-SKD-L,Set,L,1,1388.0,1388.0,1388.0,1388.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0281-SKD-S,Set,S,5,6990.0,1398.0,1398.0,1398.0,0.0,1,5,2022-06-13,2022-06-15,2022-W24,2022-06-13
2022,24,J0281-SKD-XL,Set,XL,1,1398.0,1398.0,1398.0,1398.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0282-SET-XXXL,Set,3XL,1,999.0,999.0,999.0,999.0,0.0,0,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0283-SET-L,Set,L,1,1018.0,1018.0,1018.0,1018.0,0.0,0,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0283-SET-M,Set,M,1,1018.0,1018.0,1018.0,1018.0,0.0,0,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0283-SET-XL,Set,XL,3,3054.0,1018.0,1018.0,1018.0,0.0,1,3,2022-06-14,2022-06-16,2022-W24,2022-06-14
2022,24,J0283-SET-XS,Set,XS,2,2080.0,1040.0,1072.0,1008.0,45.254833995939045,1,2,2022-06-16,2022-06-19,2022-W24,2022-06-16
2022,24,J0283-SET-XXL,Set,XXL,1,1018.0,1018.0,1018.0,1018.0,0.0,0,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0283-SET-XXXL,Set,3XL,1,1018.0,1018.0,1018.0,1018.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0284-SKD-L,Set,L,1,1237.0,1237.0,1237.0,1237.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0285-SKD-L,Set,L,3,4326.0,1442.0,1442.0,1442.0,0.0,1,3,2022-06-14,2022-06-18,2022-W24,2022-06-14
2022,24,J0285-SKD-M,Set,M,4,5768.0,1442.0,1442.0,1442.0,0.0,1,4,2022-06-15,2022-06-19,2022-W24,2022-06-15
2022,24,J0285-SKD-S,Set,S,3,4326.0,1442.0,1442.0,1442.0,0.0,1,3,2022-06-13,2022-06-16,2022-W24,2022-06-13
2022,24,J0285-SKD-XL,Set,XL,4,5768.0,1442.0,1442.0,1442.0,0.0,1,4,2022-06-14,2022-06-18,2022-W24,2022-06-14
2022,24,J0285-SKD-XS,Set,XS,1,1442.0,1442.0,1442.0,1442.0,0.0,0,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0285-SKD-XXL,Set,XXL,3,4326.0,1442.0,1442.0,1442.0,0.0,1,3,2022-06-16,2022-06-19,2022-W24,2022-06-16
2022,24,J0285-SKD-XXXL,Set,3XL,3,4326.0,1442.0,1442.0,1442.0,0.0,1,3,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0290-CD-XL,Top,XL,1,534.0,534.0,534.0,534.0,0.0,0,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0292-TP-S,Top,S,1,349.0,349.0,349.0,349.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0293-DR-S,Western Dress,S,2,887.0,443.5,450.0,437.0,9.192388155425117,1,2,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0294-TP-XS,Top,XS,1,377.0,377.0,377.0,377.0,0.0,1,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0294-TP-XXL,Top,XXL,1,377.0,377.0,377.0,377.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0295-DR-M,Western Dress,M,4,3436.0,859.0,859.0,859.0,0.0,1,4,2022-06-13,2022-06-16,2022-W24,2022-06-13
2022,24,J0295-DR-XL,Western Dress,XL,1,859.0,859.0,859.0,859.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0295-DR-XXL,Western Dress,XXL,2,1718.0,859.0,859.0,859.0,0.0,1,2,2022-06-17,2022-06-19,2022-W24,2022-06-17
2022,24,J0295-DR-XXXL,Western Dress,3XL,1,859.0,859.0,859.0,859.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0296-DR-XS,Western Dress,XS,1,519.0,519.0,519.0,519.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0299-KR-M,kurta,M,1,345.0,345.0,345.0,345.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0300-TP-XXXL,Top,3XL,1,301.0,301.0,301.0,301.0,0.0,0,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0301-TP-L,Top,L,1,693.0,693.0,693.0,693.0,0.0,1,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0301-TP-M,Top,M,2,1386.0,693.0,693.0,693.0,0.0,1,2,2022-06-13,2022-06-17,2022-W24,2022-06-13
2022,24,J0301-TP-S,Top,S,3,1904.0,634.6666666666666,693.0,518.0,101.03629710818453,1,3,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0301-TP-XL,Top,XL,7,4851.0,693.0,693.0,693.0,0.0,1,7,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0301-TP-XS,Top,XS,2,1386.0,693.0,693.0,693.0,0.0,0,2,2022-06-14,2022-06-18,2022-W24,2022-06-14
2022,24,J0301-TP-XXL,Top,XXL,5,3465.0,693.0,693.0,693.0,0.0,1,5,2022-06-13,2022-06-17,2022-W24,2022-06-13
2022,24,J0301-TP-XXXL,Top,3XL,1,693.0,693.0,693.0,693.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0305-DR-XXL,Western Dress,XXL,1,586.0,586.0,586.0,586.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0306-DR-L,Western Dress,L,1,1044.0,1044.0,1044.0,1044.0,0.0,0,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0306-DR-M,Western Dress,M,2,1835.0,917.5,1044.0,791.0,178.89801564019652,1,2,2022-06-14,2022-06-17,2022-W24,2022-06-14
2022,24,J0306-DR-S,Western Dress,S,2,1535.0,767.5,791.0,744.0,33.23401871576773,0,2,2022-06-16,2022-06-19,2022-W24,2022-06-16
2022,24,J0306-DR-XL,Western Dress,XL,2,2088.0,1044.0,1044.0,1044.0,0.0,1,2,2022-06-14,2022-06-18,2022-W24,2022-06-14
2022,24,J0306-DR-XXL,Western Dress,XXL,3,2879.0,959.6666666666666,1044.0,791.0,146.0696181049753,1,3,2022-06-14,2022-06-17,2022-W24,2022-06-14
2022,24,J0307-TP-M,Top,M,1,518.0,518.0,518.0,518.0,0.0,1,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0307-TP-XS,Top,XS,1,518.0,518.0,518.0,518.0,0.0,0,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0308-DR-M,Western Dress,M,1,879.0,879.0,879.0,879.0,0.0,0,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0308-DR-S,Western Dress,S,1,879.0,879.0,879.0,879.0,0.0,1,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0308-DR-XL,Western Dress,XL,2,1758.0,879.0,879.0,879.0,0.0,1,2,2022-06-17,2022-06-18,2022-W24,2022-06-17
2022,24,J0310-TP-XL,Top,XL,1,323.0,323.0,323.0,323.0,0.0,0,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0323-CD-L,Top,L,2,1068.0,534.0,534.0,534.0,0.0,1,2,2022-06-14,2022-06-15,2022-W24,2022-06-14
2022,24,J0328-KR-XS,kurta,XS,1,883.0,883.0,883.0,883.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0328-KR-XXL,kurta,XXL,3,2649.0,883.0,883.0,883.0,0.0,1,3,2022-06-15,2022-06-16,2022-W24,2022-06-15
2022,24,J0329-KR-XL,kurta,XL,2,1653.0,826.5,852.0,801.0,36.062445840513924,1,2,2022-06-14,2022-06-19,2022-W24,2022-06-14
2022,24,J0329-KR-XXL,kurta,XXL,1,852.0,852.0,852.0,852.0,0.0,1,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0329-KR-XXXL,kurta,3XL,1,852.0,852.0,852.0,852.0,0.0,0,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0330-KR-M,kurta,M,2,1150.0,575.0,575.0,575.0,0.0,1,2,2022-06-16,2022-06-19,2022-W24,2022-06-16
2022,24,J0330-KR-XXL,kurta,XXL,1,575.0,575.0,575.0,575.0,0.0,0,1,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0331-KR-XL,kurta,XL,2,1664.0,832.0,832.0,832.0,0.0,1,2,2022-06-17,2022-06-18,2022-W24,2022-06-17
2022,24,J0331-KR-XS,kurta,XS,1,832.0,832.0,832.0,832.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0331-KR-XXL,kurta,XXL,2,1664.0,832.0,832.0,832.0,0.0,1,2,2022-06-13,2022-06-16,2022-W24,2022-06-13
2022,24,J0331-KR-XXXL,kurta,3XL,1,832.0,832.0,832.0,832.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0332-DR-S,Western Dress,S,1,828.0,828.0,828.0,828.0,0.0,1,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0332-DR-XL,Western Dress,XL,1,828.0,828.0,828.0,828.0,0.0,1,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0332-DR-XXL,Western Dress,XXL,3,2484.0,828.0,828.0,828.0,0.0,1,3,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0332-DR-XXXL,Western Dress,3XL,2,1656.0,828.0,828.0,828.0,0.0,0,2,2022-06-15,2022-06-19,2022-W24,2022-06-15
2022,24,J0334-TP-S,Top,S,1,794.0,794.0,794.0,794.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0334-TP-XXL,Top,XXL,4,2360.0,590.0,599.0,563.0,18.0,1,4,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0335-DR-L,Western Dress,L,4,4871.0,1217.75,1294.0,989.0,152.5,1,4,2022-06-13,2022-06-14,2022-W24,2022-06-13
2022,24,J0335-DR-M,Western Dress,M,2,2588.0,1294.0,1294.0,1294.0,0.0,1,2,2022-06-16,2022-06-17,2022-W24,2022-06-16
2022,24,J0335-DR-XL,Western Dress,XL,6,7459.0,1243.1666666666667,1294.0,989.0,124.51572859147822,1,6,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0335-DR-XS,Western Dress,XS,2,1978.0,989.0,989.0,989.0,0.0,1,2,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0335-DR-XXL,Western Dress,XXL,3,3882.0,1294.0,1294.0,1294.0,0.0,1,3,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0335-DR-XXXL,Western Dress,3XL,1,1294.0,1294.0,1294.0,1294.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0336-TP-L,Top,L,2,1330.0,665.0,665.0,665.0,0.0,1,2,2022-06-13,2022-06-14,2022-W24,2022-06-13
2022,24,J0336-TP-M,Top,M,2,1330.0,665.0,665.0,665.0,0.0,1,2,2022-06-13,2022-06-15,2022-W24,2022-06-13
2022,24,J0336-TP-XL,Top,XL,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0336-TP-XS,Top,XS,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0336-TP-XXL,Top,XXL,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0336-TP-XXXL,Top,3XL,4,2620.0,655.0,665.0,625.0,20.00000000000001,1,4,2022-06-14,2022-06-19,2022-W24,2022-06-14
2022,24,J0337-TP-M,Top,M,1,726.0,726.0,726.0,726.0,0.0,0,1,2022-06-19,2022-06-19,2022-W24,2022-06-19
2022,24,J0337-TP-XL,Top,XL,2,1452.0,726.0,726.0,726.0,0.0,1,2,2022-06-13,2022-06-16,2022-W24,2022-06-13
2022,24,J0337-TP-XS,Top,XS,2,1090.0,545.0,545.0,545.0,0.0,1,2,2022-06-13,2022-06-14,2022-W24,2022-06-13
2022,24,J0337-TP-XXL,Top,XXL,2,1452.0,726.0,726.0,726.0,0.0,1,2,2022-06-14,2022-06-16,2022-W24,2022-06-14
2022,24,J0337-TP-XXXL,Top,3XL,2,1057.0,528.5,545.0,512.0,23.33452377915607,1,2,2022-06-16,2022-06-18,2022-W24,2022-06-16
2022,24,J0338-DR-L,Western Dress,L,1,1187.0,1187.0,1187.0,1187.0,0.0,0,1,2022-06-17,2022-06-17,2022-W24,2022-06-17
2022,24,J0338-DR-S,Western Dress,S,2,2374.0,1187.0,1187.0,1187.0,0.0,1,2,2022-06-16,2022-06-18,2022-W24,2022-06-16
2022,24,J0338-DR-XL,Western Dress,XL,4,4748.0,1187.0,1187.0,1187.0,0.0,1,4,2022-06-15,2022-06-19,2022-W24,2022-06-15
2022,24,J0338-DR-XS,Western Dress,XS,2,2374.0,1187.0,1187.0,1187.0,0.0,1,2,2022-06-13,2022-06-17,2022-W24,2022-06-13
2022,24,J0338-DR-XXXL,Western Dress,3XL,1,1187.0,1187.0,1187.0,1187.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0339-DR-L,Western Dress,L,7,7637.0,1091.0,1091.0,1091.0,0.0,1,7,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0339-DR-M,Western Dress,M,8,8728.0,1091.0,1091.0,1091.0,0.0,1,8,2022-06-15,2022-06-17,2022-W24,2022-06-15
2022,24,J0339-DR-S,Western Dress,S,6,6546.0,1091.0,1091.0,1091.0,0.0,1,6,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0339-DR-XL,Western Dress,XL,8,8462.0,1057.75,1091.0,825.0,94.04520189781084,0,8,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0339-DR-XS,Western Dress,XS,2,2182.0,1091.0,1091.0,1091.0,0.0,1,2,2022-06-14,2022-06-15,2022-W24,2022-06-14
2022,24,J0339-DR-XXL,Western Dress,XXL,7,7637.0,1091.0,1091.0,1091.0,0.0,1,7,2022-06-13,2022-06-17,2022-W24,2022-06-13
2022,24,J0339-DR-XXXL,Western Dress,3XL,5,5455.0,1091.0,1091.0,1091.0,0.0,1,5,2022-06-14,2022-06-17,2022-W24,2022-06-14
2022,24,J0340-TP-L,Top,L,1,908.0,908.0,908.0,908.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0340-TP-M,Top,M,4,3632.0,908.0,908.0,908.0,0.0,1,4,2022-06-15,2022-06-15,2022-W24,2022-06-15
2022,24,J0340-TP-S,Top,S,7,6356.0,908.0,908.0,908.0,0.0,1,7,2022-06-14,2022-06-18,2022-W24,2022-06-14
2022,24,J0340-TP-XL,Top,XL,1,908.0,908.0,908.0,908.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0340-TP-XS,Top,XS,5,4540.0,908.0,908.0,908.0,0.0,1,5,2022-06-14,2022-06-19,2022-W24,2022-06-14
2022,24,J0340-TP-XXXL,Top,3XL,2,1339.0,669.5,690.0,649.0,28.991378028648448,1,2,2022-06-16,2022-06-19,2022-W24,2022-06-16
2022,24,J0341-DR-L,Western Dress,L,2,2336.0,1168.0,1168.0,1168.0,0.0,1,2,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0341-DR-S,Western Dress,S,2,2336.0,1168.0,1168.0,1168.0,0.0,1,2,2022-06-13,2022-06-14,2022-W24,2022-06-13
2022,24,J0341-DR-XL,Western Dress,XL,2,2053.0,1026.5,1168.0,885.0,200.11121907579295,1,2,2022-06-14,2022-06-18,2022-W24,2022-06-14
2022,24,J0341-DR-XS,Western Dress,XS,1,885.0,885.0,885.0,885.0,0.0,0,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0341-DR-XXXL,Western Dress,3XL,1,1168.0,1168.0,1168.0,1168.0,0.0,0,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0342-TP-M,Top,M,2,1758.0,879.0,879.0,879.0,0.0,1,2,2022-06-13,2022-06-16,2022-W24,2022-06-13
2022,24,J0342-TP-S,Top,S,2,1544.0,772.0,879.0,665.0,151.32085117392117,1,2,2022-06-13,2022-06-14,2022-W24,2022-06-13
2022,24,J0342-TP-XL,Top,XL,1,665.0,665.0,665.0,665.0,0.0,1,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0343-DR-M,Western Dress,M,5,5557.0,1111.4,1168.0,885.0,126.56144752648811,1,5,2022-06-13,2022-06-17,2022-W24,2022-06-13
2022,24,J0343-DR-XL,Western Dress,XL,4,4672.0,1168.0,1168.0,1168.0,0.0,0,4,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0343-DR-XS,Western Dress,XS,2,2053.0,1026.5,1168.0,885.0,200.11121907579295,1,2,2022-06-13,2022-06-14,2022-W24,2022-06-13
2022,24,J0343-DR-XXL,Western Dress,XXL,3,3504.0,1168.0,1168.0,1168.0,0.0,0,3,2022-06-13,2022-06-16,2022-W24,2022-06-13
2022,24,J0343-DR-XXXL,Western Dress,3XL,2,2336.0,1168.0,1168.0,1168.0,0.0,1,2,2022-06-14,2022-06-18,2022-W24,2022-06-14
2022,24,J0344-TP-L,Top,L,6,4364.0,727.3333333333334,758.0,574.0,75.11768544535079,1,6,2022-06-13,2022-06-18,2022-W24,2022-06-13
2022,24,J0344-TP-M,Top,M,5,3790.0,758.0,758.0,758.0,0.0,1,5,2022-06-13,2022-06-16,2022-W24,2022-06-13
2022,24,J0344-TP-S,Top,S,2,1516.0,758.0,758.0,758.0,0.0,0,2,2022-06-14,2022-06-17,2022-W24,2022-06-14
2022,24,J0344-TP-XL,Top,XL,1,758.0,758.0,758.0,758.0,0.0,1,1,2022-06-13,2022-06-13,2022-W24,2022-06-13
2022,24,J0344-TP-XS,Top,XS,1,758.0,758.0,758.0,758.0,0.0,0,1,2022-06-14,2022-06-14,2022-W24,2022-06-14
2022,24,J0344-TP-XXL,Top,XXL,3,2274.0,758.0,758.0,758.0,0.0,1,3,2022-06-15,2022-06-16,2022-W24,2022-06-15
2022,24,J0344-TP-XXXL,Top,3XL,3,2274.0,758.0,758.0,758.0,0.0,1,3,2022-06-15,2022-06-19,2022-W24,2022-06-15
2022,24,J0345-SET-XL,Set,XL,1,478.0,478.0,478.0,478.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0345-SET-XXXL,Set,3XL,4,1912.0,478.0,478.0,478.0,0.0,1,4,2022-06-13,2022-06-19,2022-W24,2022-06-13
2022,24,J0346-SET-XL,Set,XL,3,1392.0,464.0,464.0,464.0,0.0,1,3,2022-06-17,2022-06-18,2022-W24,2022-06-17
2022,24,J0346-SET-XS,Set,XS,1,464.0,464.0,464.0,464.0,0.0,1,1,2022-06-18,2022-06-18,2022-W24,2022-06-18
2022,24,J0346-SET-XXL,Set,XXL,3,1392.0,464.0,464.0,464.0,0.0,1,3,2022-06-15,2022-06-17,2022-W24,2022-06-15
2022,24,J0346-SET-XXXL,Set,3XL,1,464.0,464.0,464.0,464.0,0.0,0,1,2022-06-16,2022-06-16,2022-W24,2022-06-16
2022,24,J0347-SET-L,Set,L,2,1198.0,599.0,599.0,599.0,0.0,1,2,2022-06-14,2022-06-15,2022-W24,2022-06-14
